,regressor,utility_function,trial,iteration,candidates_value,target_value,uq_correction,mae,r2,mse,mape,rmse,scc,mis_area,ence,cv,oc
0,NN,EI,0,0,[7.3032373890369],11.928578498805974,recalibration,2.6581418093089373,-49.424855595385665,11.366065123041425,0.6248775880572266,3.3713595363060027,0.14927425515660808,0.12971409597707179,0.9960950173688574,0.5199698,4.625341109769074
1,NN,EI,0,1,[10.692992090554807],11.928578498805974,recalibration,2.3178010951889005,-8.237787242238685,8.45156376431718,0.5229372114447778,2.9071573339462007,0.3711229946524064,0.1631016042780749,0.9978850831409267,0.9423418,1.2355864082511676
2,NN,EI,0,2,[11.829373549760513],11.928578498805974,recalibration,2.1926938776826255,-12.55216280749632,7.7497519888292326,0.4524818971343461,2.7838376369374047,0.4860198624904507,0.1922162804515746,1.1686174885057174,0.9720781,0.09920494904546118
3,NN,EI,0,3,[11.19550832113441],11.928578498805974,recalibration,1.8267770278608793,-0.38089653712365124,5.799453482124404,0.3848490612245979,2.408205448487401,0.06737967914438502,0.22924749222327076,2.1503957676795094,1.1056463,0.09920494904546118
4,NN,EI,0,4,[6.4967749901858625],11.928578498805974,recalibration,1.768900429499496,0.31080645881366753,4.748467983348128,0.35646423695824453,2.1790979747014885,0.4569900687547746,0.17439096850861563,1.1838006954901006,0.7107375,0.09920494904546118
5,NN,EI,0,5,[6.604214790866828],11.928578498805974,recalibration,1.6124240431172585,0.2397604265210701,4.3946856610078,0.3131629268417278,2.096350557756932,0.3686783804430863,0.2251931075460488,0.8515322387974834,0.71047175,0.09920494904546118
6,NN,EI,0,6,[10.723282802412777],11.928578498805974,recalibration,1.4055022938056636,0.42550345530055833,3.0844189358729124,0.26435641063649873,1.75625138743658,0.4811306340718105,0.22281639928698757,0.6956494776903586,0.61919165,0.09920494904546118
7,NN,EI,0,7,[9.347123970441613],11.928578498805974,recalibration,1.2903179564433669,0.6065867177217108,2.461974376626276,0.26035084943382886,1.5690679961767993,0.44629488158899916,0.11446068349182541,0.24513462401259797,0.44942173,0.09920494904546118
8,NN,EI,0,8,[11.928578498805974],11.928578498805974,recalibration,1.3492785180820244,0.4526747097294379,2.9296847230895353,0.2806443173572931,1.7116321810159842,0.38059587471352174,0.11064141548570619,0.5357005674434938,0.39164189,0.0
9,NN,EI,0,9,[11.250661595462995],11.928578498805974,recalibration,0.9886334339837248,0.7096564524454161,1.5749575452331603,0.17915191130233435,1.2549731253031517,-0.012375859434682963,0.11847339511699378,0.38897935785344245,0.53940207,0.0
10,NN,EI,0,10,[8.997741034785022],11.928578498805974,recalibration,1.8271676217054105,0.3062320079661419,5.667327596360489,1.5638174897781463,2.38061496180304,0.7558441558441558,0.15204681900183634,0.5430598063679573,0.73502535,0.0
11,NN,EI,0,11,[10.680608166412524],11.928578498805974,recalibration,1.529845875696887,0.4897943732046567,4.235270402682206,4.9871853228622465,2.0579772600012385,0.6831168831168831,0.13525882506387196,0.3142412303672293,0.8923155,0.0
12,NN,EI,0,12,[9.750499530476976],11.928578498805974,recalibration,0.7996741976359428,0.7829401317897359,1.1522485022317028,0.15265383135992783,1.0734283870998116,-0.0022918258212375857,0.2642170977811117,0.9767620644744043,0.60820454,0.0
13,NN,EI,0,13,[6.957021521236983],11.928578498805974,recalibration,0.8540997699966205,0.762630291375395,1.2733330045830884,0.16358395208712054,1.1284205796524134,0.17524828113063406,0.20380864809930554,0.4035587766137777,0.622285,0.0
14,NN,EI,0,14,[8.951673264592927],11.928578498805974,recalibration,1.6283276771334967,0.5831239258173209,3.963092810824336,0.4765701771722765,1.9907518205000683,0.25805958747135216,0.17706476530005946,0.9113122819993469,0.3542523,0.0
15,NN,EI,0,15,[8.468863921228854],11.928578498805974,recalibration,0.9219853298158874,0.7444488756144108,1.4068388298718104,0.17815006884129903,1.18610236905244,0.3255920550038197,0.2305407011289365,0.27786391755035483,0.5038025,0.0
16,NN,EI,0,16,[11.851940893507079],11.928578498805974,recalibration,1.7449906112628597,0.43311014834680894,5.712731172463233,0.7764768456239793,2.3901320408009328,0.5067990832696715,0.19489007724301846,0.6829997497573956,0.38610685,0.0
17,NN,EI,0,17,[10.831339199556183],11.928578498805974,recalibration,1.4568508744468867,0.523403777779007,4.546596213277093,0.7066864968953049,2.1322748915834215,0.3763177998472116,0.3443256090314914,1.7428722602438955,0.42140183,0.0
18,NN,EI,0,18,[9.863795128664837],11.928578498805974,recalibration,1.2823627815772907,0.6331353067638582,2.9059728990391553,0.4514917510717056,1.7046914380729303,0.5272727272727272,0.16280451574569224,0.382848401424416,0.4458497,0.0
19,NN,EI,0,19,[9.95977808893493],11.928578498805974,recalibration,1.0482823135232895,0.7009698037857501,1.8682090084382654,0.2794713461983603,1.3668244248762405,0.33537051184110006,0.23469994058229357,0.44458500901562636,0.7671491,0.0
20,NN,EI,0,20,[11.089669534528515],11.928578498805974,recalibration,0.8789260752250548,0.7461278304136088,1.3526721800297785,0.14019625402735683,1.163044358582156,0.16760886172650877,0.2709447415329769,0.8882346079959412,0.5922286,0.0
21,NN,EI,0,21,[7.167115035200875],11.928578498805974,recalibration,0.9014883643324522,0.7022965504192715,1.5759551179386717,0.1329483261986117,1.2553705102234447,-0.1413292589763178,0.24747474747474751,2.1939151021302927,0.6271319,0.0
22,NN,EI,0,22,[11.525388478963707],11.928578498805974,recalibration,1.1414829472976395,0.5075272949753964,2.3781770704126077,0.16157230698007552,1.5421339340059306,0.39281894576012216,0.3312537136066548,1.3693335389910382,0.36010653,0.0
