,regressor,utility_function,trial,iteration,candidates_value,target_value,uq_correction,mae,r2,mse,mape,rmse,scc,mis_area,ence,cv,oc
30,SVR,EI,0,30,[9.524428222127261],11.928578498805974,None,0.9266571546860412,0.7145727901050606,1.4972985237742522,0.1863204908060049,1.2236415013288215,0.45362872421695943,0.17439096850861555,0.43479995632936025,0.42434734089852594,0.0
31,SVR,EI,0,31,[7.524561225745694],11.928578498805974,None,0.9175367163341128,0.7192853630477141,1.477905009157313,0.18513794711618062,1.215691165204927,0.42184873949579826,0.18033273915626857,0.3554113797998682,0.4257366866940027,0.0
32,SVR,EI,0,32,[9.503062224126804],11.928578498805974,None,0.8836305654803126,0.7223090673658192,1.380294412231655,0.17046998662250776,1.174859315931765,0.2553093964858671,0.1680715862376762,0.4715559584284929,0.42490856733041293,0.0
33,SVR,EI,0,33,[8.902482802721027],11.928578498805974,None,0.9510631199626907,0.7024326220415233,1.5275477786379346,0.1839051602045625,1.2359400384476322,0.30664629488158895,0.1936755094194541,0.4069977698577076,0.4239941012463659,0.0
34,SVR,EI,0,34,[8.617309981846278],11.928578498805974,None,1.0079919130471193,0.6792513468825643,1.6871058019228908,0.19358809693971193,1.2988863699041926,0.33964858670741016,0.21298626402432633,0.47549394621393354,0.42288351330929524,0.0
35,SVR,EI,0,35,[7.605989499585565],11.928578498805974,None,0.9969108097205326,0.6824690967158547,1.679534793211521,0.19730035034464932,1.2959686698417987,0.37326203208556147,0.20617944147355916,0.4487641106863033,0.4242853160334026,0.0
36,SVR,EI,0,36,[8.982510858671258],11.928578498805974,None,0.9991205233857023,0.6812848274070078,1.6714687896485847,0.19581733470766327,1.2928529652085672,0.37326203208556147,0.20885323826500302,0.5289588468384857,0.42681237912326314,0.0
37,SVR,EI,0,37,[8.846381824019744],11.928578498805974,None,0.9888350856488751,0.6827925401071315,1.655586855155467,0.1955605539375105,1.2866961005441289,0.44079449961802897,0.22786690433749263,0.5428231138074229,0.4378808248924509,0.0
38,SVR,EI,0,38,[10.309972140131771],11.928578498805974,None,0.8853847734404049,0.7321685228176079,1.4765352752617125,0.18683781966322632,1.2151276785843175,0.4212375859434683,0.1440879382055853,0.4071201219071845,0.4285702306063658,0.0
39,SVR,EI,0,39,[9.069813136378853],11.928578498805974,None,1.0110636661530172,0.6552918913493401,1.6442807234446277,0.18494442369349973,1.2822950999846439,0.35431627196333076,0.22341057635175288,0.5492037193179855,0.43026305492004413,0.0
40,SVR,EI,0,40,[7.6825285284220275],11.928578498805974,None,1.0160420800161465,0.6589714255974599,1.6590603281240417,0.18961443689483115,1.2880451576416263,0.3619556913674561,0.22905525846702324,0.5150746194190452,0.436809810540749,0.0
41,SVR,EI,0,41,[9.682510402878338],11.928578498805974,None,1.017055019359882,0.6591134908687719,1.6763188050315618,0.19192070128039745,1.2947273091394813,0.34606569900687545,0.22905525846702324,0.5122024583867214,0.43799452575507597,0.0
42,SVR,EI,0,42,[8.081722380294252],11.928578498805974,None,1.0571440231476992,0.6400700455751261,1.8126512083209265,0.20148849005554278,1.3463473579730183,0.41726508785332317,0.23202614379084974,0.5388092476353783,0.44420684490840534,0.0
43,SVR,EI,0,43,[6.82957749770185],11.928578498805974,None,1.0982999174609238,0.6178973432856241,1.9442343135208777,0.2083793829986689,1.394358029173597,0.38976317799847215,0.24777183600713015,0.5790981201349127,0.44559843463760557,0.0
44,SVR,EI,0,44,[8.997741034785022],11.928578498805974,None,1.0930175490399094,0.6227763005252192,1.9575386088645284,0.21161852556307673,1.399120655577827,0.37448433919022156,0.24361259655377307,0.5578541714558733,0.45407347239730506,0.0
45,SVR,EI,0,45,[9.192227316651083],11.928578498805974,None,0.8715439052326308,0.6613319964662316,1.5029626890925163,0.13910587877810227,1.2259537875028228,0.36440030557677616,0.16280451574569227,0.5920319993093996,0.6590934046866289,0.0
46,SVR,EI,0,46,[8.522379717506642],11.928578498805974,None,0.8718915304699115,0.6409571770272984,1.504607232731079,0.13629609915196142,1.2266243242048802,0.3213139801375095,0.16426428243037242,0.631933543405889,0.597923797698406,0.0
47,SVR,EI,0,47,[8.10204131680977],11.928578498805974,None,0.8765066870762855,0.6319023860446973,1.5217171389312754,0.13623007660561512,1.2335789958212142,0.335064935064935,0.17439096850861557,0.6204946617517642,0.5444511741279284,0.0
48,SVR,EI,0,48,[7.002519856336147],11.928578498805974,None,0.8763722894522791,0.6426543398791594,1.4890631273394639,0.13582531584508772,1.2202717432356875,0.3524828113063407,0.19353382104247158,0.4989907279522821,0.5480260984324204,0.0
49,SVR,EI,0,49,[8.556586966516512],11.928578498805974,None,1.067227030378202,0.5911773421812097,1.773309843390626,0.18331794743926377,1.3316568039065568,0.2999236058059587,0.20796197266785507,0.47460721640198794,0.3704058261385753,0.0
