,regressor,utility_function,trial,iteration,candidates_value,target_value,uq_correction,mae,r2,mse,mape,rmse,scc,mis_area,ence,cv,oc
0,SVR,EI,0,0,[9.31874624581997],11.670775008985718,None,2.483823156389167,-31.705889885686382,9.581592943188136,0.7245573311625679,3.095414825704002,0.45080834929072944,0.4029180695847363,3.297680513308882,0.750799389309321,2.352028763165748
1,SVR,EI,0,1,[9.690207694039943],11.670775008985718,None,2.349477773454259,-12.789499751439138,8.602886435003796,0.6440404690354593,2.933067751519524,0.47809311497899337,0.4073138795361018,3.0144620563564013,0.8133839981557589,1.980567314945775
2,SVR,EI,0,2,[7.708859602393674],11.670775008985718,None,2.3298987899744152,-10.059450250096715,8.436449282550356,0.6277592323065988,2.9045566413052364,0.49124010403269597,0.4164796109240554,2.9543732217725442,0.7975576172881538,1.980567314945775
3,SVR,EI,0,3,[8.081753294865266],11.670775008985718,None,2.3035636498694365,-10.493529157198038,8.258195541831164,0.6208531645428836,2.8737076298453124,0.47658788000038105,0.42302656191545085,3.0125584616589802,0.7134473324735829,1.980567314945775
4,SVR,EI,0,4,[9.040903450611223],11.670775008985718,None,2.284303915978836,-10.452510294098632,8.133764376638336,0.6141534228760557,2.8519755217459943,0.47888383968294795,0.42480359147025815,3.076795883526583,0.6969348168746109,1.980567314945775
5,SVR,EI,0,5,[10.25896027374463],11.670775008985718,None,2.2664141403609883,-9.358625621804846,8.006056450130378,0.6078469469600704,2.8294975614285973,0.4733106595406175,0.42461653572764685,3.0571211404772267,0.73627687542489,1.4118147352410872
6,SVR,EI,0,6,[9.769641825370822],11.670775008985718,None,2.117751879837336,-7.103964957991897,7.194856854199488,0.5530092895813391,2.682323033156053,0.44650223403545874,0.41217732884399555,2.731402316783402,0.7567538232687266,1.4118147352410872
7,SVR,EI,0,7,[8.448100314071723],11.670775008985718,None,2.042386652031036,-5.869286992148497,6.854855757129424,0.526387513039169,2.6181779460398453,0.40635628340335533,0.4016086793864572,2.7179668077977412,0.7545224537330376,1.4118147352410872
8,SVR,EI,0,8,[7.6522132528265265],11.670775008985718,None,2.022372174027521,-5.486268289121021,6.742137774565414,0.5205158244033595,2.5965626845053085,0.40591805043489854,0.4056303778526001,2.639726847183777,0.7271676442089154,1.4118147352410872
9,SVR,EI,0,9,[10.084879510303429],11.670775008985718,None,2.013249680897915,-5.35419496611059,6.688622913424606,0.5179326354521658,2.5862372113602814,0.4115960254175121,0.4093714927048261,2.5466114133481215,0.6623274071556937,1.4118147352410872
10,SVR,EI,0,10,[8.743802728934728],11.670775008985718,None,1.9809122485490458,-4.653501469286012,6.564846050759256,0.5096903189264941,2.5621955527943716,0.3606180990215972,0.39880284324728776,2.5369985215981306,0.6645113595472169,1.4118147352410872
11,SVR,EI,0,11,[10.02786656416892],11.670775008985718,None,1.961905499358613,-4.421299751680423,6.480280417301028,0.5036483545863297,2.5456394908354616,0.3787285527832557,0.3994575383464272,2.697469334798037,0.6619429852054926,1.4118147352410872
12,SVR,EI,0,12,[10.66287649040305],11.670775008985718,None,1.954305697512467,-3.951155563360829,6.450985292099136,0.5032380121657112,2.5398789916252182,0.37355549839473356,0.39674523007856344,2.7265442616604507,0.6662475182130235,1.0078985185826674
13,SVR,EI,0,13,[9.590843164460715],11.670775008985718,None,1.9521619948631548,-3.5479573757072265,6.419574107366073,0.4991562515429621,2.5336878472625775,0.39592443339335215,0.3983352038907595,2.7849205828276977,0.6714600203458406,1.0078985185826674
14,SVR,EI,0,14,[8.444923528536155],11.670775008985718,None,1.9455311298612719,-3.5275586112647455,6.381946536350675,0.496671946520521,2.5262514792377013,0.4063372297960311,0.40095398428731766,2.639286778122959,0.6554853811417652,1.0078985185826674
15,SVR,EI,0,15,[7.8579835622706415],11.670775008985718,None,1.9226144613802292,-3.6399191330155425,6.279018730585579,0.48833437045654476,2.505797025017306,0.3957815313384206,0.39421997755331095,2.603116857493384,0.6402854493869874,1.0078985185826674
16,SVR,EI,0,16,[10.870258448486968],11.670775008985718,None,1.9014757091962593,-3.5077435498966167,6.185160679219763,0.477393349232177,2.4869983271445446,0.39391427782064836,0.3909465020576132,2.5660338130340032,0.6307392946277036,0.8005165604987496
17,SVR,EI,0,17,[9.233832263990035],11.670775008985718,None,1.703100272141869,-1.9432697089412048,5.12173053959343,0.41245185172442217,2.263124066328099,0.3451275162670172,0.36111111111111105,2.196035360357211,0.7173688835006747,0.8005165604987496
18,SVR,EI,0,18,[10.603471310106764],11.670775008985718,None,1.6333506482118467,-1.480661783030118,4.832248214830106,0.3927010852529267,2.1982375246615424,0.28396543675631386,0.3573699962588852,2.0169234492720998,0.6528635709000883,0.8005165604987496
19,SVR,EI,0,19,[10.524050600385976],11.670775008985718,None,1.5735536810876185,-1.16632097769826,4.582051541626869,0.37608792589643236,2.140572713464055,0.24956414873245875,0.34970071081182197,2.069349073956842,0.6114414757765011,0.8005165604987496
20,SVR,EI,0,20,[9.940508733105561],11.670775008985718,None,1.5467433039510379,-1.03327801860453,4.483978180103825,0.36900115399390426,2.117540597037947,0.22870044871245246,0.3527871305649084,2.334180052056245,0.6100205362356621,0.8005165604987496
21,SVR,EI,0,21,[5.624378452229813],11.670775008985718,None,1.5344510384434276,-0.9771127700218654,4.445680659784129,0.36604448236342474,2.1084782806052638,0.2456105252126859,0.3534418256640479,2.233559642931703,0.6183915833506819,0.8005165604987496
22,SVR,EI,0,22,[9.82882327290286],11.670775008985718,None,1.587737405736892,-1.0475230176056347,4.645360584029755,0.3896942882879412,2.1553098580087635,0.15786866348471423,0.34408903853348294,1.8831248013766135,0.5512579995272265,0.8005165604987496
23,SVR,EI,0,23,[5.624378452229813],11.670775008985718,None,1.5851862042783103,-1.0293555949269386,4.641632901935328,0.38926880252165796,2.1544449173593017,0.17831318414358796,0.3452113729891508,2.1593561149285767,0.5567867262058396,0.8005165604987496
24,SVR,EI,0,24,[7.683173452895899],11.670775008985718,None,1.624449222065354,-1.0488756833987165,4.790582100113571,0.40541149409905364,2.1887398429492646,0.1792563377061362,0.349139543583988,2.124463363346085,0.5236178494286083,0.8005165604987496
25,SVR,EI,0,25,[8.179676408606552],11.670775008985718,None,1.6183728167654448,-0.9906158694603513,4.727293115080498,0.39798267226360123,2.1742339145272522,0.19070755570798442,0.35035540591096154,2.155881720000255,0.522485686418315,0.8005165604987496
26,SVR,EI,0,26,[9.351900697160724],11.670775008985718,None,1.6196403160881094,-0.976264439701257,4.724018775849079,0.39649848824314116,2.1734807972119468,0.21824954509512512,0.35419004863449316,2.0528988312472367,0.5221337009750592,0.8005165604987496
27,SVR,EI,0,27,[9.96979482008162],11.670775008985718,None,1.6213505125629566,-0.9772236079135923,4.728810947708486,0.39713222550232574,2.174582936498051,0.21642992559566337,0.3571829405162739,2.1271639505862,0.5263401858763349,0.8005165604987496
28,SVR,EI,0,28,[9.953020298542455],11.670775008985718,None,1.5966120879808179,-0.9177006793956464,4.637362440512977,0.3891088696832498,2.153453607699264,0.211780845408557,0.3554994388327722,2.1464333294765785,0.5262320719901188,0.8005165604987496
29,SVR,EI,0,29,[9.394576760974909],11.670775008985718,None,1.587592579897762,-0.8901310859524738,4.605916761853933,0.3887698779385506,2.146139967908415,0.1940990978116932,0.34801720912832024,2.1026953938192587,0.5329409051152744,0.8005165604987496
30,SVR,EI,0,30,[8.154183943207055],11.670775008985718,None,1.5852715111021256,-0.874944021762798,4.6085116150778695,0.3903604716167897,2.1467444223935623,0.17596959044271057,0.3405349794238683,1.9193777991388064,0.5370793786321165,0.8005165604987496
31,SVR,EI,0,31,[8.709101977176251],11.670775008985718,None,1.5855888431376097,-0.8731841603475983,4.623517349624755,0.3916587804439658,2.1502365799196967,0.168081397010489,0.33800972689861586,2.0739961451941005,0.536277163395875,0.8005165604987496
32,SVR,EI,0,32,[9.791488381912671],11.670775008985718,None,1.5780120840832543,-0.856548989761925,4.600724322829947,0.39046840961752943,2.1449299109364732,0.15794487791401107,0.3327721661054994,1.9741790586099885,0.5404216026726983,0.8005165604987496
33,SVR,EI,0,33,[7.0887426119285095],11.670775008985718,None,1.5695354095451222,-0.8391941732375152,4.578045637462684,0.3881980015300037,2.1396368003618473,0.14820848457134148,0.32996632996633,2.1341977803371313,0.5490682542039554,0.8005165604987496
34,SVR,EI,0,34,[6.547645872738118],11.670775008985718,None,1.5579234189853735,-0.833186534672304,4.524079350192376,0.3839617571969323,2.1269883286450764,0.1606314365467242,0.3308080808080808,2.0623595034823166,0.5422625240318223,0.8005165604987496
35,SVR,EI,0,35,[6.486770359215936],11.670775008985718,None,1.590029245192728,-0.8388794140929203,4.670576847208948,0.39865505761878267,2.1611517409032035,0.19995808206388674,0.3229517396184063,2.0030970827604113,0.4995317871551984,0.8005165604987496
36,SVR,EI,0,36,[9.255361537623703],11.670775008985718,None,1.5779377321945858,-0.839271072939362,4.627020397931605,0.3947301708108068,2.151050998449736,0.1946707060314194,0.3222970445192668,2.082010918837619,0.4865533168779948,0.8005165604987496
37,SVR,EI,0,37,[9.655769506014789],11.670775008985718,None,1.57327829581875,-0.8248597447541766,4.615114757561445,0.3941670326155882,2.1482818152098773,0.19401335657873428,0.3194912083800973,2.0882304767125777,0.48874601588493133,0.8005165604987496
38,SVR,EI,0,38,[9.17976775599912],11.670775008985718,None,1.4908314146465798,-0.5583567594479371,4.265962621104809,0.37340824423925273,2.0654206886503315,0.190669448493336,0.3011597456041901,1.8715656586598453,0.5149018834070511,0.8005165604987496
39,SVR,EI,0,39,[8.129587648787599],11.670775008985718,None,1.4725323956579532,-0.4908564889643612,4.214375637482501,0.3703121991582754,2.0528944535661107,0.20769384663751464,0.29620276842499066,1.8506400972939692,0.5038556986848371,0.8005165604987496
40,SVR,EI,0,40,[8.553120024158314],11.670775008985718,None,1.4956230096902308,-0.5799299773718882,4.287777894881438,0.3743927214226125,2.0706950270093945,0.17524555336439068,0.3036849981294426,1.991905893071594,0.499955435771324,0.8005165604987496
41,SVR,EI,0,41,[9.929189411275985],11.670775008985718,None,1.4950309711444736,-0.5696253119240842,4.293452483001318,0.3747701448459643,2.0720647873561577,0.1729972277001343,0.3025626636737748,1.9670336870054386,0.5021616159862863,0.8005165604987496
