,regressor,utility_function,trial,iteration,candidates_value,target_value,uq_correction,mae,r2,mse,mape,rmse,scc,mis_area,ence,cv,oc
0,SVR,EI,0,0,[10.25896027374463],11.670775008985718,recalibration,2.483823156389167,-31.705889885686382,9.581592943188136,0.7245573311625679,3.095414825704002,0.45080834929072944,0.11064347175458289,0.9573822552457936,0.7507993893093211,1.4118147352410872
1,SVR,EI,0,1,[9.769641825370822],11.670775008985718,recalibration,2.253900803640775,-15.114745217106865,8.08724103828938,0.6188075266749675,2.8438074896675722,0.4248668629188221,0.12420501309390201,0.8437387219170839,0.8250338490899238,1.4118147352410872
2,SVR,EI,0,2,[7.8579835622706415],11.670775008985718,recalibration,2.128548362186917,-10.026901190915236,7.450668883033508,0.5674999819860117,2.729591339932318,0.3514342602913296,0.16092405536849982,0.9901174126707517,0.791767490459853,1.4118147352410872
3,SVR,EI,0,3,[8.448100314071723],11.670775008985718,recalibration,2.073027232725015,-7.9090949509358754,7.163274289069297,0.5434919964260811,2.6764293917585977,0.32313965341488277,0.1744294799850356,1.0589627719667187,0.7049634108696023,1.4118147352410872
4,SVR,EI,0,4,[7.683173452895899],11.670775008985718,recalibration,2.0455449696829104,-7.014006701092683,7.0168348755770795,0.5344382168790234,2.6489308929409767,0.3146226909409624,0.17302767534249022,1.0493344707480103,0.6884213300304852,1.4118147352410872
5,SVR,EI,0,5,[9.690207694039943],11.670775008985718,recalibration,2.026436270045765,-6.093982979389932,6.902210888204079,0.5203990984513944,2.6272059089846915,0.31428925281278874,0.17467109365257522,1.0498612389392066,0.642721632378744,1.4118147352410872
6,SVR,EI,0,6,[7.708859602393674],11.670775008985718,recalibration,2.0011977667206478,-4.829319343957537,6.695489609809142,0.5028659607732227,2.5875644165525893,0.34646126877971173,0.18514621523880792,1.000569644920949,0.6570316901161812,1.4118147352410872
7,SVR,EI,0,7,[9.31874624581997],11.670775008985718,recalibration,1.9839384246083824,-4.716347491978458,6.597165534288433,0.4981646590345366,2.568494799350085,0.3522440386026084,0.1861220226960968,1.016184840972446,0.6491128593077676,1.4118147352410872
8,SVR,EI,0,8,[7.6522132528265265],11.670775008985718,recalibration,1.979302196983096,-4.5399623607171575,6.562443984178801,0.4955045963579863,2.56172675829777,0.3479188697400135,0.1868515400922809,1.096553091803917,0.6453769430705593,1.4118147352410872
9,SVR,EI,0,9,[7.350194989881663],11.670775008985718,recalibration,1.9736172730141235,-4.6086826076600556,6.521708709591616,0.4932334736130891,2.5537636362027745,0.36756313889127057,0.18986157875046772,1.0381882081406346,0.6270850660323289,1.4118147352410872
10,SVR,EI,0,10,[10.084879510303429],11.670775008985718,recalibration,1.9660622953304507,-4.510536612402546,6.481108712055441,0.4906710840207135,2.5458021745719837,0.38605466479941314,0.18930041152263377,1.0504840279788703,0.6329428173459788,1.4118147352410872
11,SVR,EI,0,11,[8.743802728934728],11.670775008985718,recalibration,1.9354310250040696,-3.9790124263985795,6.358911602605503,0.48342897405609214,2.521688244530934,0.37764249716577586,0.17938645716423499,0.9636419535346011,0.6347942006018624,1.4118147352410872
12,SVR,EI,0,12,[10.870258448486968],11.670775008985718,recalibration,1.9339459643874763,-3.982030100597923,6.341252882346237,0.48265421637771033,2.518184441685366,0.4009926929415912,0.16825664047886277,0.8868589081460311,0.6334646994755269,0.8005165604987496
13,SVR,EI,0,13,[9.233832263990035],11.670775008985718,recalibration,1.7228874830941876,-2.1554853329299246,5.180084112259579,0.4114825238412213,2.275979813675767,0.3559880724418151,0.2297044519266742,1.1787712248422588,0.7252747640936088,0.8005165604987496
14,SVR,EI,0,14,[10.603471310106764],11.670775008985718,recalibration,1.646813079294695,-1.5872576384931616,4.86459339728878,0.3905541973700855,2.205582326119064,0.3005134947173873,0.2047574510537474,1.176476861738705,0.6441083140419579,0.8005165604987496
15,SVR,EI,0,15,[10.524050600385976],11.670775008985718,recalibration,1.5845339430278809,-1.221020735116527,4.607221035722939,0.3741613204135401,2.1464438114525475,0.26653138605466475,0.23035914702581373,1.2265912077980121,0.6126471381074892,0.8005165604987496
16,SVR,EI,0,16,[9.940508733105561],11.670775008985718,recalibration,1.557376824171892,-1.079398010771766,4.503563363635082,0.367042352729462,2.122160070219747,0.2483161374527232,0.22979797979797986,1.2156670834366679,0.6143612378243836,0.8005165604987496
17,SVR,EI,0,17,[5.624378452229813],11.670775008985718,recalibration,1.5505069925630106,-1.0448612242387707,4.488054581568098,0.3660065651224198,2.1185029104459825,0.2550515876418303,0.23849607182940522,1.2844364308158187,0.6202224032007394,0.8005165604987496
18,SVR,EI,0,18,[5.624378452229813],11.670775008985718,recalibration,1.6098455784097883,-1.125291561859076,4.706034025644653,0.39187676906271174,2.169339536735698,0.16469938171044232,0.2273350791869311,1.2207201758128332,0.5596089024854951,0.8005165604987496
19,SVR,EI,0,19,[9.82882327290286],11.670775008985718,recalibration,1.6470310699988577,-1.1596571375837281,4.855527123196462,0.40729527339781757,2.2035260659217224,0.15579182028637573,0.23584611547574516,1.3001065787426014,0.5289489583078107,0.8005165604987496
20,SVR,EI,0,20,[10.02786656416892],11.670775008985718,recalibration,1.641309666583849,-1.1153185118240407,4.837422856671901,0.40608316230131664,2.199414207617997,0.17891337277430047,0.2451053747350044,1.2970895707522003,0.5353833804566334,0.8005165604987496
21,SVR,EI,0,21,[10.66287649040305],11.670775008985718,recalibration,1.636004416706408,-1.0262619964910975,4.805894368562794,0.4047732834679134,2.192235016726718,0.17968504387093084,0.24897119341563792,1.3528790443395668,0.5389753508458291,0.8005165604987496
