,regressor,utility_function,trial,iteration,candidates_value,target_value,uq_correction,mae,r2,mse,mape,rmse,scc,mis_area,ence,cv,oc
10,XGBOOST,EI,0,10,[6.300785794112786],8.460034306352648,None,1.8068834564508949,0.36704661107547554,6.869748173088236,1.9552043806386885,2.62102044499623,-0.22930721661343773,0.09408244443324452,2.3258930683364905,0.23535945,0.6359882946963564
11,XGBOOST,EI,0,11,[5.288267030189485],8.460034306352648,None,1.8056447776977504,0.3796750372018506,6.991062386055145,2.0113477457522735,2.6440617213021227,-0.3445739458201926,0.1055623327545009,2.4842660233184355,0.24184337,0.6359882946963564
12,XGBOOST,EI,0,12,[3.951243719350658],8.460034306352648,None,1.8153263496369312,0.40735816352740517,6.814856371079971,1.6046212647997946,2.6105279870325027,0.15818519220926988,0.18401842716130845,1.472672017220783,0.28892446,0.6359882946963564
13,XGBOOST,EI,0,13,[5.768320995168772],8.460034306352648,None,1.9107330873192605,0.3459443890292899,7.333799376445762,1.2255719140301178,2.708098849090587,0.09932558580582063,0.21330956625074274,2.0475557596549314,0.27804536,0.6359882946963564
14,XGBOOST,EI,0,14,[4.1588830833596715],8.460034306352648,None,1.9135486608502992,0.36122192009741017,7.118361523190755,1.7899552368998983,2.6680257725874306,0.10177806940596434,0.22697563874034465,2.104722571003615,0.2612087,0.6359882946963564
15,XGBOOST,EI,0,15,[5.135798436462027],8.460034306352648,None,1.85615260437369,0.3458659516164977,7.164035068991201,1.7588573791600979,2.676571513894445,0.3813611998223483,0.19228703611351938,1.7955257838813954,0.3136631,0.6359882946963564
16,XGBOOST,EI,0,16,[6.966024186162716],8.460034306352648,None,1.819039598328701,0.3782417557367863,6.939022645947525,1.3957445431777395,2.6342024686700767,0.5015328962293906,0.19236120168688323,1.4100344970045497,0.31874162,0.6359882946963564
17,XGBOOST,EI,0,17,[4.605170185988092],8.460034306352648,None,1.711221305125695,0.4417620315546533,6.399094431943072,1.6737355413466855,2.529643143200849,0.4647456422272348,0.1807730439682504,1.5541862830415738,0.2672956,0.6359882946963564
18,XGBOOST,EI,0,18,[5.634789602454964],8.460034306352648,None,1.6649045950636407,0.45089038321972363,6.290731818992818,1.8690641914060917,2.508133134224102,0.43531583902551013,0.16480059264260466,1.4068522190376063,0.27377144,0.6359882946963564
19,XGBOOST,EI,0,19,[5.521460918662246],8.460034306352648,None,1.6762811780436444,0.48698256249621263,6.16469724287913,2.2308814835457187,2.482880835416619,0.4598406750269473,0.22952710495963097,1.0634784822117673,0.29461843,0.6359882946963564
20,XGBOOST,EI,0,20,[5.799092654763556],8.460034306352648,None,1.6764178427287255,0.49676568988070924,6.200820975045515,1.3800773955648205,2.4901447698970265,0.4868179946285282,0.27718445319086726,1.0321227274228877,0.3640676,0.6359882946963564
21,XGBOOST,EI,0,21,[5.634789602454964],8.460034306352648,None,1.6653380702984177,0.5154407335058262,6.090416955820115,1.5203773215714553,2.467877013917046,0.6094421746357143,0.2852049910873441,0.9220846954533479,0.33890858,0.6359882946963564
22,XGBOOST,EI,0,22,[4.02535169073515],8.460034306352648,None,1.6598457205405501,0.520124537044008,6.115083226831334,1.4214178911824973,2.4728694318203166,0.5775598878338458,0.3071895424836602,0.8059127312946665,0.38149276,0.6359882946963564
23,XGBOOST,EI,0,23,[3.449987546466508],8.460034306352648,None,1.6270257552340996,0.5251263899862497,6.0456738134197145,1.6935237183470913,2.4587951955011857,0.54077263383169,0.2768865121806299,1.0113120761454661,0.36269313,0.6359882946963564
